feature_id	sample_id	relative_count
feature_0487	sample_221	9394.0
feature_0487	sample_467	6443.0
feature_0487	sample_056	19563.0
feature_0487	sample_253	2005.0
feature_0487	sample_300	14796.0
feature_0487	sample_193	6946.0
feature_0487	sample_474	857.0
feature_0487	sample_446	7283.0
feature_0487	sample_307	4606.0
feature_0487	sample_466	22430.0
feature_0487	sample_518	10316.0
feature_0487	sample_044	21607.0
feature_0487	sample_184	2144.0
feature_0487	sample_462	2210.0
feature_0487	sample_436	2525.0
feature_0487	sample_477	6115.0
feature_0487	sample_125	8422.0
feature_0487	sample_072	14234.0
feature_0487	sample_491	6607.0
feature_0487	sample_254	3224.0
feature_0487	sample_426	871.0
feature_0487	sample_046	101.0
feature_0487	sample_376	1629.0
feature_0487	sample_338	16479.0
feature_0487	sample_347	8350.0
feature_0487	sample_154	17281.0
feature_0487	sample_199	4515.0
feature_0487	sample_070	11773.0
feature_0487	sample_092	1267.0
feature_0487	sample_319	44.0
feature_0487	sample_262	194.0
feature_0487	sample_144	208.0
feature_0487	sample_411	317.0
feature_0487	sample_207	449.0
feature_0487	sample_290	112.0
feature_0487	sample_195	384.0
feature_0487	sample_196	3858.0
feature_0487	sample_325	31526.0
feature_0487	sample_018	243.0
feature_0487	sample_040	992.0
feature_0487	sample_212	53.0
feature_0487	sample_268	7181.0
feature_0487	sample_248	6004.0
feature_0487	sample_213	4189.0
feature_0487	sample_059	4670.0
feature_0487	sample_197	424.0
feature_0487	sample_280	14506.0
feature_0487	sample_287	3249.0
feature_0487	sample_150	3100.0
feature_0487	sample_464	14393.0
feature_0487	sample_012	41.0
feature_0487	sample_126	6173.0
feature_0487	sample_149	283.0
feature_0487	sample_084	436.0
feature_0487	sample_151	5373.0
feature_0487	sample_243	1029.0
feature_0487	sample_389	44.0
feature_0487	sample_492	9468.0
feature_0487	sample_306	15294.0
feature_0487	sample_510	5700.0
feature_0487	sample_475	1747.0
feature_0487	sample_245	923.0
feature_0487	sample_173	335.0
feature_0487	sample_039	3057.0
feature_0487	sample_428	5.0
feature_0487	sample_152	66.0
feature_0487	sample_456	1.0
feature_0487	sample_407	4094.0
feature_0487	sample_400	79.0
feature_0487	sample_388	1.0
feature_0487	sample_373	776.0
feature_0487	sample_317	2.0
feature_0487	sample_425	10.0
feature_0487	sample_209	3.0
feature_0487	sample_142	7.0
feature_0487	sample_271	4.0
feature_0487	sample_162	3367.0
feature_0487	sample_285	646.0
feature_0487	sample_494	450.0
feature_0487	sample_409	5078.0
feature_0487	sample_067	3430.0
feature_0487	sample_082	2.0
feature_0487	sample_381	547.0
feature_0487	sample_511	474.0
feature_0487	sample_417	858.0
feature_0487	sample_076	5.0
feature_0487	sample_507	1054.0
feature_0487	sample_177	501.0
feature_0487	sample_113	720.0
feature_0487	sample_527	733.0
feature_0487	sample_490	955.0
feature_0487	sample_386	1290.0
feature_0487	sample_362	437.0
feature_0487	sample_255	587.0
feature_0487	sample_191	255.0
feature_0487	sample_370	1305.0
feature_0487	sample_442	1141.0
feature_0487	sample_512	2991.0
feature_0487	sample_168	529.0
feature_0487	sample_132	817.0
feature_0487	sample_128	2.0
feature_0487	sample_048	848.0
feature_0487	sample_138	2.0
feature_0487	sample_066	3.0
feature_0487	sample_274	5.0
feature_0487	sample_431	404.0
feature_0487	sample_259	1141.0
feature_0487	sample_377	280.0
feature_0487	sample_087	7765.0
feature_0487	sample_355	376.0
feature_0487	sample_441	39.0
feature_0487	sample_025	8651.0
feature_0487	sample_482	251.0
feature_0487	sample_343	4129.0
feature_0487	sample_063	14714.0
feature_0487	sample_083	1664.0
feature_0487	sample_293	10.0
feature_0487	sample_236	8.0
feature_0487	sample_531	450.0
feature_0487	sample_471	152.0
feature_0487	sample_033	982.0
feature_0487	sample_455	2687.0
feature_0487	sample_439	7315.0
feature_0487	sample_105	4346.0
feature_0487	sample_257	6321.0
feature_0487	sample_228	250.0
feature_0487	sample_180	14511.0
feature_0487	sample_305	1475.0
feature_0487	sample_013	883.0
feature_0487	sample_008	5730.0
feature_0487	sample_071	303.0
feature_0487	sample_211	82.0
feature_0487	sample_452	1833.0
feature_0487	sample_030	6360.0
feature_0487	sample_525	110.0
feature_0487	sample_047	4875.0
feature_0487	sample_445	9025.0
feature_0487	sample_444	18708.0
feature_0487	sample_341	6257.0
feature_0487	sample_360	3740.0
feature_0487	sample_465	52.0
feature_0487	sample_178	122.0
feature_0487	sample_266	101.0
feature_0487	sample_171	4689.0
feature_0487	sample_186	1478.0
feature_0487	sample_192	14123.0
feature_0487	sample_517	43.0
feature_0487	sample_094	14780.0
feature_0487	sample_346	580.0
feature_0487	sample_363	212.0
feature_0487	sample_019	2325.0
feature_0487	sample_198	6106.0
feature_0487	sample_114	5361.0
feature_0487	sample_382	29.0
feature_0487	sample_022	6480.0
feature_0487	sample_273	6179.0
feature_0487	sample_050	4753.0
feature_0487	sample_276	7026.0
feature_0487	sample_055	2401.0
feature_0487	sample_371	927.0
feature_0487	sample_384	2049.0
feature_0487	sample_023	5355.0
feature_0487	sample_526	3817.0
feature_0487	sample_237	6117.0
feature_0487	sample_501	22.0
feature_0487	sample_238	256.0
feature_0487	sample_479	112.0
feature_0487	sample_124	12445.0
feature_0487	sample_322	3886.0
feature_0487	sample_521	3612.0
feature_0487	sample_231	1428.0
feature_0487	sample_111	9342.0
feature_0487	sample_311	4928.0
feature_0487	sample_420	6951.0
feature_0487	sample_463	176.0
feature_0487	sample_156	2707.0
feature_0487	sample_157	10477.0
feature_0487	sample_486	11188.0
feature_0487	sample_514	9655.0
feature_0487	sample_090	40760.0
feature_0487	sample_310	7082.0
feature_0487	sample_183	3891.0
feature_0487	sample_176	7908.0
feature_0487	sample_164	1490.0
feature_0487	sample_348	446.0
feature_0487	sample_223	14619.0
feature_0487	sample_395	1761.0
feature_0487	sample_085	59.0
feature_0487	sample_470	3047.0
feature_0487	sample_088	3859.0
feature_0487	sample_323	2566.0
feature_0487	sample_103	4315.0
feature_0487	sample_372	5764.0
feature_0487	sample_246	8120.0
feature_0487	sample_505	646.0
feature_0487	sample_024	5619.0
feature_0487	sample_078	2539.0
feature_0487	sample_337	2441.0
feature_0487	sample_351	11.0
feature_0487	sample_159	13819.0
feature_0487	sample_121	6907.0
feature_0487	sample_339	5355.0
feature_0487	sample_155	21178.0
feature_0487	sample_064	94.0
feature_0487	sample_133	3707.0
feature_0487	sample_422	23926.0
feature_0487	sample_302	78.0
feature_0487	sample_256	2399.0
feature_0487	sample_035	6463.0
feature_0487	sample_222	6273.0
feature_0487	sample_241	94.0
feature_0487	sample_021	637.0
feature_0487	sample_227	1.0
feature_0487	sample_079	19.0
feature_0487	sample_098	1.0
feature_0487	sample_493	1389.0
feature_0487	sample_118	1.0
feature_0487	sample_216	381.0
feature_0487	sample_148	1492.0
feature_0487	sample_450	2822.0
feature_0487	sample_117	74.0
feature_0487	sample_401	710.0
feature_0487	sample_334	554.0
feature_0487	sample_123	1346.0
feature_0487	sample_480	686.0
feature_0487	sample_122	26.0
feature_0487	sample_516	1184.0
feature_0487	sample_129	335.0
feature_0487	sample_229	750.0
feature_0487	sample_074	1017.0
feature_0487	sample_383	420.0
feature_0487	sample_295	1632.0
feature_0487	sample_418	138.0
feature_0487	sample_391	1323.0
feature_0487	sample_485	92.0
feature_0487	sample_112	3513.0
feature_0487	sample_015	647.0
feature_0487	sample_010	1854.0
feature_0487	sample_182	296.0
feature_0487	sample_172	560.0
feature_0487	sample_297	253.0
feature_0487	sample_453	264.0
feature_0487	sample_264	1424.0
feature_0487	sample_473	3959.0
feature_0487	sample_166	1925.0
feature_0487	sample_412	7800.0
feature_0487	sample_415	26565.0
feature_0487	sample_104	715.0
feature_0487	sample_331	5253.0
feature_0487	sample_488	20563.0
feature_0487	sample_028	8.0
feature_0487	sample_413	9295.0
feature_0487	sample_438	8554.0
feature_0487	sample_175	2913.0
feature_0487	sample_170	2597.0
feature_0487	sample_457	14388.0
feature_0487	sample_127	3459.0
feature_0487	sample_203	11962.0
feature_0487	sample_469	1715.0
feature_0487	sample_234	7600.0
feature_0487	sample_292	34.0
feature_0487	sample_408	22619.0
feature_0487	sample_086	11446.0
feature_0487	sample_218	37490.0
feature_0487	sample_402	8930.0
feature_0487	sample_179	13669.0
feature_0487	sample_027	1090.0
feature_0487	sample_107	7149.0
feature_0487	sample_374	15564.0
feature_0487	sample_515	1609.0
feature_0487	sample_139	175.0
feature_0487	sample_101	785.0
feature_0487	sample_419	4218.0
feature_0487	sample_210	1013.0
feature_0487	sample_483	3395.0
feature_0487	sample_115	1081.0
feature_0487	sample_219	4923.0
feature_0487	sample_244	2168.0
feature_0487	sample_342	55.0
feature_0487	sample_034	6963.0
feature_0487	sample_387	8393.0
feature_0487	sample_272	1.0
feature_0487	sample_397	2683.0
feature_0487	sample_169	667.0
feature_0487	sample_016	1.0
feature_0487	sample_350	1.0
feature_0487	sample_140	3.0
feature_0487	sample_220	4004.0
feature_0487	sample_432	658.0
feature_0487	sample_404	392.0
feature_0487	sample_120	410.0
feature_0487	sample_137	565.0
feature_0487	sample_356	588.0
feature_0487	sample_032	1779.0
feature_0487	sample_416	370.0
feature_0487	sample_093	1410.0
feature_0487	sample_263	797.0
feature_0487	sample_284	1987.0
feature_0487	sample_487	14.0
feature_0487	sample_051	67.0
feature_0487	sample_406	3154.0
feature_0487	sample_277	354.0
feature_0487	sample_468	189.0
feature_0487	sample_352	346.0
feature_0487	sample_214	196.0
feature_0487	sample_378	2282.0
feature_0487	sample_043	1.0
feature_0487	sample_095	1384.0
feature_0487	sample_304	64.0
feature_0487	sample_208	3408.0
feature_0487	sample_174	636.0
feature_0487	sample_336	889.0
feature_0487	sample_498	266.0
feature_0487	sample_301	309.0
feature_0487	sample_427	258.0
feature_0487	sample_224	92.0
feature_0487	sample_146	10.0
feature_0487	sample_054	7640.0
feature_0487	sample_017	4757.0
feature_0487	sample_354	1037.0
feature_0487	sample_499	154.0
feature_0487	sample_335	3030.0
feature_0487	sample_058	2103.0
feature_0487	sample_349	3975.0
feature_0487	sample_065	2640.0
feature_0487	sample_282	2792.0
feature_0487	sample_119	13.0
feature_0487	sample_359	3827.0
feature_0487	sample_251	5107.0
feature_0487	sample_006	649.0
feature_0487	sample_398	786.0
feature_0487	sample_038	4139.0
feature_0487	sample_270	9526.0
feature_0487	sample_278	3222.0
feature_0487	sample_097	1719.0
feature_0487	sample_313	1206.0
feature_0487	sample_037	41.0
feature_0487	sample_504	438.0
feature_0487	sample_045	8630.0
feature_0487	sample_260	576.0
feature_0487	sample_502	9207.0
feature_0487	sample_163	21.0
feature_0487	sample_004	18756.0
feature_0487	sample_258	1169.0
feature_0487	sample_333	977.0
feature_0487	sample_405	15277.0
feature_0487	sample_385	38676.0
feature_0487	sample_003	10359.0
feature_0487	sample_099	8325.0
feature_0487	sample_029	956.0
feature_0487	sample_529	212.0
feature_0487	sample_443	7231.0
feature_0487	sample_508	4676.0
feature_0487	sample_201	5412.0
feature_0487	sample_143	521.0
feature_0487	sample_100	1.0
feature_0487	sample_077	1.0
feature_0487	sample_068	3.0
feature_0487	sample_353	1463.0
feature_0487	sample_448	1.0
feature_0487	sample_365	4.0
feature_0487	sample_096	2.0
feature_0487	sample_414	91.0
feature_0487	sample_429	2.0
feature_0487	sample_233	1.0
feature_0487	sample_061	2296.0
feature_0487	sample_202	255.0
feature_0487	sample_312	74.0
feature_0487	sample_520	100.0
feature_0487	sample_460	390.0
feature_0487	sample_461	131.0
feature_0487	sample_332	2959.0
feature_0487	sample_108	105.0
feature_0487	sample_049	204.0
feature_0487	sample_281	64.0
feature_0487	sample_481	5211.0
feature_0487	sample_379	743.0
feature_0487	sample_279	1.0
feature_0487	sample_309	1568.0
feature_0487	sample_036	95.0
feature_0487	sample_226	587.0
feature_0487	sample_530	5193.0
feature_0487	sample_476	2.0
feature_0487	sample_459	14293.0
feature_0487	sample_489	3395.0
feature_0487	sample_316	249.0
feature_0487	sample_073	68.0
feature_0487	sample_345	509.0
feature_0487	sample_288	3788.0
feature_0487	sample_368	134.0
feature_0487	sample_225	396.0
feature_0487	sample_153	10.0
feature_0487	sample_269	5057.0
feature_0487	sample_232	90.0
feature_0487	sample_057	6014.0
feature_0487	sample_235	142.0
feature_0487	sample_519	4996.0
feature_0487	sample_265	1.0
feature_0487	sample_440	7.0
feature_0487	sample_340	7086.0
feature_0487	sample_294	654.0
feature_0487	sample_396	4466.0
feature_0487	sample_011	3703.0
feature_0487	sample_449	3629.0
feature_0487	sample_326	73.0
feature_0487	sample_135	1288.0
feature_0487	sample_314	5850.0
feature_0487	sample_509	817.0
feature_0487	sample_367	5177.0
feature_0487	sample_308	16.0
feature_0487	sample_303	2530.0
feature_0487	sample_204	980.0
feature_0487	sample_275	1556.0
feature_0487	sample_286	4392.0
feature_0487	sample_495	1532.0
feature_0487	sample_205	5612.0
feature_0487	sample_458	1102.0
feature_0487	sample_380	11.0
feature_0487	sample_062	274.0
feature_0487	sample_393	213.0
feature_0487	sample_369	4237.0
feature_0487	sample_403	2121.0
feature_0487	sample_358	363.0
feature_0487	sample_242	273.0
feature_0487	sample_147	74.0
feature_0487	sample_158	224.0
feature_0487	sample_230	3.0
feature_0487	sample_357	1.0
feature_0487	sample_080	3101.0
feature_0487	sample_052	4.0
feature_0487	sample_005	11.0
feature_0487	sample_252	3359.0
feature_0487	sample_496	543.0
feature_0487	sample_189	5006.0
feature_0487	sample_434	181.0
feature_0487	sample_102	62.0
feature_0487	sample_315	1456.0
feature_0487	sample_167	1355.0
feature_0487	sample_081	3641.0
feature_0487	sample_053	416.0
feature_0487	sample_141	1472.0
feature_0487	sample_110	20704.0
feature_0487	sample_329	1320.0
feature_0487	sample_330	608.0
feature_0487	sample_320	757.0
feature_0487	sample_361	807.0
feature_0487	sample_041	502.0
feature_0487	sample_399	1169.0
feature_0487	sample_497	269.0
feature_0487	sample_190	655.0
feature_0487	sample_075	401.0
feature_0487	sample_001	711.0
feature_0487	sample_321	2243.0
feature_0487	sample_188	1454.0
feature_0487	sample_250	275.0
feature_0487	sample_523	236.0
feature_0487	sample_194	2149.0
feature_0487	sample_328	22.0
feature_0487	sample_069	512.0
feature_0487	sample_437	323.0
feature_0487	sample_247	246.0
feature_0487	sample_423	2385.0
feature_0487	sample_160	366.0
feature_0487	sample_435	4666.0
feature_0487	sample_261	24.0
feature_0487	sample_200	261.0
feature_0487	sample_217	12.0
feature_0488	sample_145	4.0
feature_0488	sample_152	1.0
feature_0488	sample_373	325.0
feature_0488	sample_130	1.0
feature_0488	sample_417	1.0
feature_0488	sample_362	4492.0
feature_0488	sample_014	1.0
feature_0488	sample_485	3389.0
feature_0488	sample_297	1165.0
feature_0488	sample_453	34.0
feature_0488	sample_416	2.0
feature_0488	sample_051	1.0
feature_0488	sample_468	11891.0
feature_0488	sample_214	1.0
feature_0488	sample_378	24.0
feature_0488	sample_208	87.0
feature_0488	sample_174	1.0
feature_0488	sample_498	2.0
feature_0488	sample_146	1.0
feature_0488	sample_038	1.0
feature_0489	sample_390	97.0
feature_0489	sample_433	1.0
feature_0489	sample_031	48.0
feature_0489	sample_020	1.0
feature_0489	sample_472	2.0
feature_0489	sample_410	13.0
feature_0489	sample_187	35.0
feature_0489	sample_366	1.0
feature_0489	sample_116	3.0
feature_0489	sample_131	254.0
feature_0489	sample_528	1.0
feature_0489	sample_298	3.0
feature_0489	sample_007	8.0
feature_0489	sample_267	7.0
feature_0489	sample_145	180.0
feature_0489	sample_002	689.0
feature_0489	sample_109	9.0
feature_0489	sample_026	2.0
feature_0489	sample_394	2.0
feature_0489	sample_513	36.0
feature_0489	sample_221	1.0
feature_0489	sample_056	9.0
feature_0489	sample_300	66.0
feature_0489	sample_193	10.0
feature_0489	sample_446	1.0
feature_0489	sample_518	1.0
feature_0489	sample_477	3.0
feature_0489	sample_125	7.0
feature_0489	sample_319	9.0
feature_0489	sample_144	3.0
feature_0489	sample_411	22.0
feature_0489	sample_207	2.0
feature_0489	sample_290	4.0
feature_0489	sample_325	1.0
feature_0489	sample_018	13.0
feature_0489	sample_040	10.0
feature_0489	sample_212	2.0
feature_0489	sample_213	1.0
feature_0489	sample_287	9.0
feature_0489	sample_150	7.0
feature_0489	sample_126	4.0
feature_0489	sample_149	1.0
feature_0489	sample_084	3.0
feature_0489	sample_151	1.0
feature_0489	sample_306	1.0
feature_0489	sample_510	1.0
feature_0489	sample_245	110.0
feature_0489	sample_173	1.0
feature_0489	sample_039	22.0
feature_0489	sample_428	349.0
feature_0489	sample_152	3570.0
feature_0489	sample_456	2479.0
feature_0489	sample_407	31.0
feature_0489	sample_215	8.0
feature_0489	sample_400	51.0
feature_0489	sample_388	5940.0
feature_0489	sample_373	1.0
feature_0489	sample_317	14.0
feature_0489	sample_291	174.0
feature_0489	sample_130	43.0
feature_0489	sample_425	26.0
feature_0489	sample_009	1.0
feature_0489	sample_209	2344.0
feature_0489	sample_142	13.0
feature_0489	sample_271	114.0
feature_0489	sample_162	4.0
feature_0489	sample_285	93.0
feature_0489	sample_494	24.0
feature_0489	sample_409	8.0
feature_0489	sample_067	4.0
feature_0489	sample_082	46.0
feature_0489	sample_381	203.0
feature_0489	sample_511	326.0
feature_0489	sample_417	21.0
feature_0489	sample_076	160.0
feature_0489	sample_507	7.0
feature_0489	sample_177	1.0
feature_0489	sample_113	1.0
feature_0489	sample_527	2.0
feature_0489	sample_490	32.0
feature_0489	sample_386	2.0
feature_0489	sample_362	3.0
feature_0489	sample_255	4.0
feature_0489	sample_191	136.0
